data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8016760,508,MZM1634,1634,"12 July 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,Awasse,-11.5096,40.0314,1,"Cabo Ligado","Local partner-Other","On 12 July 2020, Islamist militiamen killed two people and set two houses on fire in the Awasse village, Mocimboa da Praia (Mocimboa Da Praia, Cabo Delgado).",2,1622068047,MOZ
8016766,508,MZM1633,1633,"11 July 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)","FRELIMO: Liberation Front of Mozambique",7,37,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,1,"VOA; Lusa; O Pais; Club Mozambique",National-Regional,"On 11 July 2020, the president of the CTA, and a member of the FRELIMO, was shot and injured by two armed individuals in Josina Machel avenue, near downtown Maputo. Motivation are unknown.",0,1622068047,MOZ
8016830,508,MZM1632,1632,"08 July 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Mucojo,-12.0653,40.4794,2,"Cabo Ligado","Local partner-Other","On 8 July 2020, 13 individuals were killed by Islamist militiamen as the group travelled from Mucojo to Ilala (Macomia, Cabo Delgado).",13,1622068047,MOZ
8016835,508,MZM1626,1626,"07 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Mozambique)","Street Traders (Mozambique)",6,,,0,60,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,1,Miramar,National,"On 7 July 2020, more than 350 informal vendors gathered in the Zimpeto market office, Maputo (Maputo, Maputo City), to demand their inclusion in the market reorganization. [size=more than 350]",0,1622068047,MOZ
8016837,508,MZM1628,1628,"07 July 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado; MediaFax (Mozambique); Savana","Local partner-Other","On 7 July 2020, members of the FDS forces killed 4 people suspected of supporting the Islamist Militia in Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado).",4,1622068047,MOZ
8016851,508,MZM1659,1659,"07 July 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Anga,-11.3905,40.3822,1,"Cabo Ligado","Local partner-Other","On 7 July 2020, 4 civilians were killed in Anga (Mocimboa da Praia, Cabo Delgado). It was unclear whether the perpetrators were members from an Islamist militia or from the Armed Forces.",4,1622068047,MOZ
8016853,508,MZM1627,1627,"07 July 2020",2020,1,Protests,"Peaceful protest","Protesters (Mozambique)",,6,,,0,60,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,1,"Carta de Mocambique; O Pais; Miramar",National-Regional,"On 7 July 2020, victims of the Hulene dump collapse gathered in the Municipal Council of Maputo (Maputo, Maputo City), to demand the payment of housing subsides due by the government. [size=no report]",0,1622068047,MOZ
8016863,508,MZM1625,1625,"06 July 2020",2020,1,Riots,"Mob violence","Rioters (Mozambique)","Vigilante Group (Mozambique)",5,"Civilians (Mozambique)",,7,57,"Eastern Africa",Mozambique,Sofala,"Cidade Da Beira","Cidade Da Beira",Beira,-19.8436,34.8389,1,Miramar,National,"On 6 July 2020, a robbery suspect was beaten to death by a group in the Chota zone of Beira city (Beira, Sofala). [size=no report]",1,1622068047,MOZ
8016907,508,MZM1624,1624,"04 July 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Simbolongo,-11.9671,40.395,1,"Carta de Mocambique; Cabo Ligado","Local partner-Other","On 4 July 2020, 3 men were killed during an attack by Islamist militants in Simbolongo (Macomia, Cabo Delgado).",3,1622068047,MOZ
8016922,508,MZM1622,1622,"03 July 2020",2020,2,"Strategic developments",Other,"Former RMJ: Renamo Military Junta",,3,"FRELIMO: Liberation Front of Mozambique",,3,33,"Eastern Africa",Mozambique,Manica,Sussundenga,Dombe,Dombe,-19.9713,33.3983,1,Lusa,National,"Around 3 July 2020 (weekend of), 160 members of RENAMO changed their affiliation to FRELIMO in a DDR ceremony in Dombe (Sussundenga, Manica).",0,1622068048,MOZ
8016926,508,MZM1623,1623,"03 July 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Carta de Mocambique",National,"On 3 July 2020, during a two day clash between Islamist militants and the Military Forces in Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado) displaced residents to the main city of Mueda district. Injuries and/or fatalities were not reported.",0,1622068048,MOZ
8016932,508,MZM1621,1621,"03 July 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Milamba,-11.7975,40.4411,1,"Cabo Ligado","Local partner-Other","On 3 July 2020, insugents destroyed houses in Milamba village (Macomia, Cabo Delgado). No fatalities and/or injuries reported.",0,1622068048,MOZ
8016948,508,MZM1620,1620,"02 July 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Carta de Mocambique",National,"On 2 July 2020, during a two day clash between Islamist militants and the Military in Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado) displaced residents to the main city of Mueda district. Injuries and/or fatalities were not reported.",0,1622068048,MOZ
8016963,508,MZM1619,1619,"01 July 2020",2020,1,"Strategic developments",Other,"Former RMJ: Renamo Military Junta",,3,,,0,30,"Eastern Africa",Mozambique,Sofala,Chibabava,Muxungue,Muxungue,-20.5855,33.8448,1,"Jornal de Noticias",National,"On 1 July 2020, around 250 former RMJ presented themselves in Muxungue (Chibabava, Sofala), in the context of the country's DDR efforts.",0,1622068048,MOZ
8016970,508,MZM1631,1631,"01 July 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,Niassa,Lichinga,Lichinga,Lichinga,-13.3128,35.2406,2,"Jornal Mwatengue",National,"On 1 July 2020, an individual was killed after 13 armed individuals ambushed a bus in the Niassa-Muhoco region (Lichinga, Niassa). The group took all the passengers belongings.",1,1622068048,MOZ
8016972,508,MZM1618,1618,"01 July 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Ntessa,-12.5042,40.1864,2,"Cabo Ligado; Carta de Mocambique","Local partner-Other","On 1 July 2020, a land and air attack by FDS forces reportedly destroyed an Islamist militia base near Ntessa (Quissanga, Cabo Delgado). Sources favorable to the government reported that 100 militiamen and between 12 to 15 security forces members were killed, mentioning that the soldiers took over the base. Another source indicated losses on both sides and that the base was still in the hands of the Islamist group.",112,1622068048,MOZ
8016989,508,MZM1610,1610,"01 July 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Tororo,-12.5951,40.1499,1,"Cabo Ligado","Local partner-Other","Around 1 July 2020 (as reported), 3 dead bodies of young people were found in Tororo (Quissanga). Islamist militants were the suspected attackers.",3,1622068048,MOZ
8016990,508,MZM1617,1617,"01 July 2020",2020,2,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Meluco,Muaguide,"19 de Outubro",-12.4733,40.0827,2,"Cabo Ligado","Local partner-Other","Around 1 July 2020 (as reported), a woman was abducted by militiamen in the 19 de Outubro village (Quissanga, Cabo Delgado), known as ADPP crossing. She managed to run away. It was not reported whether she was injured.",0,1622068048,MOZ
8017008,508,MZM1609,1609,"30 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Quelimane,-11.1631,40.3042,1,"Cabo Ligado","Local partner-Other","On 30 June 2020, Islamist militants attacked Quelimane (Palma, Cabo Delgado) as they were withdrawing from Mocimboa Da Praia. No fatalities were reported.",0,1622068048,MOZ
8017015,508,MZM1614,1614,"29 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Labour Group (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Carta de Mocambique; HumAngle; VOA",National-Regional,"Around 29 June 2020, Islamist militants attacked civilians while in control of Mocimbo Da Praia (Mocimbo Da Praia, Cado Delgado). The group took control of the city on 27 June 2020, and stayed for three days. Witnesses confirmed the beheading of at least 8 people, including 6 from the same family, and the driver of a FRELIMO member.",8,1622068048,MOZ
8017018,508,MZM1629,1629,"29 June 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Carta de Mocambique; HumAngle; VOA; Cabo Ligado","Local partner-Other","On 29 June 2020, Islamist militants clashed with the Armed Forces after the group took control of Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado) two days earlier. The group stayed in the city for 3 days, and during the time, 12 Armed Forces members were killed, along with 40 civilians (at least eight of whom were killed in targeted attacks coded separately); several were injured. According to sources, over 100 militiamen were killed, but the number was not confirmed. According to witnesses, the majority of the civilians killed were found in the Christian majority neighborhood 30 de Junho. 44 fatalities split across three events.",15,1622068048,MOZ
8017028,508,MZM1615,1615,"29 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Ancuabe,Ancuabe,Nivico,-12.6506,40.0237,1,"Cabo Ligado","Local partner-Other","On 29 June 2020, a man was beheaded by militiamen in Nivico (Quissanga, Cabo Delgado). 1 fatality reported.",1,1622068048,MOZ
8017035,508,MZM1616,1616,"28 June 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado; VOA; HumAngle; Carta de Mocambique","Local partner-Other","On 28 June 2020, Islamist militants clashed with the Armed Forces after the group took control of Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado) on the previous day (coded separately). The group stayed in the city for 3 days, and during the time, 12 Armed Forces members were killed, along with 40 civilians (at least eight of whom were killed in targeted attacks, coded separately); several were injured. According to sources, over 100 militiamen were killed, but the number was not confirmed. According to witnesses, the majority of the civilians killed were found in the Christian majority neighborhood 30 de Junho. 44 fatalities split across three events.",15,1622068048,MOZ
8017041,508,MZM1705,1705,"28 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Chimbanga,-11.3795,40.2722,1,"Cabo Ligado","Local partner-Other","Around 28 June 2020 (between 27 and 30 June), members of an Islamist militia beheaded 3 people in Chimbanga (Mocimboa da Praia, Cabo Delgado).",3,1622068048,MOZ
8017049,508,MZM1613,1613,"27 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Labour Group (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,2,"Cabo Ligado; Club Mozambique; VOA","Local partner-Other","On 27 June 2020, Islamist militants killed 8 employees of a private company in a car ambush 4 km of Mocimboa Da Praia (Mociomboa Da Praia, Cabo Delgado). 3 employees were missing; 3 managed to escape.",8,1622068048,MOZ
8017052,508,MZM1606,1606,"27 June 2020",2020,1,Battles,"Non-state actor overtakes territory","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado","Local partner-Other","On 27 June 2020, Islamist militants attacked Mocimboa Da Praia (Mocimboa Da Praia, Cabo Delgado) and took over the town. They were reportedly clearing the area of the DAG forces. ISCAP later claimed the attack and said that it killed 10 'elements of the Southern Africa alliance and injured others and seized various weapons and ammunition'. The group stayed in the city for 3 days, and during the time, 12 Armed Forces members were killed, along with 40 civilians (at least eight of whom were killed in targeted attacks coded separately); several were injured. According to the SDF, over 100 militiamen were killed, but the number was not confirmed. According to witnesses, the majority of the civilian casualties were found in the Christian majority neighborhood 30 de Junho. 44 fatalities split across three events.",14,1622068048,MOZ
8017054,508,MZM1608,1608,"27 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,VOA,International,"On 27 June 2020, Islamist militants abducted 10 people from Mocimboa Da Praia (Cabo Delgado). The whereabouts of the victims are not known.",0,1622068048,MOZ
8017080,508,MZM1605,1605,"25 June 2020",2020,1,Protests,"Peaceful protest","Protesters (Mozambique)",,6,,,0,60,"Eastern Africa",Mozambique,"Maputo City",Maputo,Maputo,Maputo,-25.9655,32.5832,1,"Undisclosed Source","Local partner-Other","On 25 June 2020, Friends of the Earth Mozambique activists held a peaceful demonstration in Maputo (Maputo city) and called for a UN probe into Human Rights issues in Cabo Delgado. [size=no report]",0,1622068048,MOZ
8017089,508,MZM1645,1645,"25 June 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-) Rapid Intervention Unit",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado","Local partner-Other","Around 25 June 2020 (between 25 and 26 June), 26 bodies were found in Mocimboa da Praia (Mocimboa da Praia, Cabo Delgado), suspected to be locals abducted by GSF forces as a response to the attacks perpetrated by an Islamist militia in the area.",26,1622068048,MOZ
8017090,508,MZM1730,1730,"25 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-)","Police Forces of Mozambique (1990-) Rapid Intervention Unit",1,"Civilians (Mozambique)","Women (Mozambique)",7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado","Local partner-Other","On 25 June 2020, members of the police's Rapid Intervention Unit and Special Operations Group questioned and physically abused women in the Kuliwayamba area of the Nanduadua neighborhood, Mocimboa da Praia (Mocimboa da Praia, Cabo Delgado), under operations to curb an Islamist militia active in the area.",0,1622068048,MOZ
8017107,508,MZM1603,1603,"23 June 2020",2020,2,"Strategic developments","Disrupted weapons use","Military Forces of Mozambique (1990-)",,1,"Unidentified Armed Group (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Milamba,-11.7975,40.4411,1,"Cabo Ligado","Local partner-Other","Around 23 June 2020 (between 22 - 23 June), military forces of the Mozambique conducted search operations in Milamba (Mocimboa Da Paria) and found large quantities of arms and ammunition.",0,1622068048,MOZ
8017127,508,MZM1604,1604,"23 June 2020",2020,1,"Strategic developments",Other,"Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado","Local partner-Other","On 23 June 2020, Mozambique's security forces discovered a mass grave in Mocimboa Da Praia district (Cabo Delgado). They were allegedly the bodies of members of an Islamist militia killed during a clash in Mocimboa da Praia in March 2020. The number of the bodies discovered was not reported. Fatalities coded as 10.",10,1622068048,MOZ
8017136,508,MZM1600,1600,"22 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Mitacata,-11.7538,40.4497,1,"Carta de Mocambique",National,"Around 22 June 2020 (as reported), Islamist militants attacked Mitacata (Macomia) village. No fatalities were reported.",0,1622068048,MOZ
8017137,508,MZM1602,1602,"22 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Mahate,Natugo,-12.6914,40.3728,1,"Carta de Mocambique",National,"Around 22 June 2020 (as reported), Islamist militants attacked Natugo village (Quissanga). No fatalities were reported.",0,1622068048,MOZ
8017139,508,MZM1601,1601,"22 June 2020",2020,2,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Napala,-12.094,40.2444,1,"Carta de Mocambique",National,"Around 22 June 2020 (as reported), Islamist militants attacked Napala village (Macomia). No fatalities were reported.",0,1622068048,MOZ
8017161,508,MZM1729,1729,"21 June 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Mozambique (1990-) Rapid Intervention Unit",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia","Mocimboa Da Praia",-11.346,40.3522,1,"Cabo Ligado","Local partner-Other","On 21 June 2020, around 100 officers of the Rapid Intervention Unit seized objects, destroyed houses, beat and arbitrarily detained people in the residential zones of Nacala and Nabubussi, Nanduadua neighborhood, in Mocimboa da Praia (Mocimboa da Praia, Cabo Delgado), under operations to curb an Islamist militia. 12 people were arrested, and later released.",0,1622068048,MOZ
8017163,508,MZM1607,1607,"21 June 2020",2020,1,Protests,"Peaceful protest","Protesters (Mozambique)","Prisoners (Mozambique)",6,,,0,60,"Eastern Africa",Mozambique,Nampula,Nampula,Nampula,Nampula,-15.12,39.2647,1,"Jornal de Noticias",National,"On 21 June 2020, prisoners allegedly held a demonstration in two prisons in Nampula (Nampula) due to lack of food. The vice minister of justice, however, denied the reports claiming there were no demonstrations. [size=no report]",0,1622068048,MOZ
8017165,508,MZM1704,1704,"21 June 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)",,1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,Awasse,-11.5096,40.0314,2,"Cabo Ligado","Local partner-Other","On 21 June 2020, FDS soldier killed 6 members of an Islamist militia in the E380 road, between Mocimboa da Praia and Awasse (Mocimboa da Praia, Cabo Delgado), during a 'combat patrol'. A firearm and ammunition were seized.",6,1622068048,MOZ
8017182,508,MZM1597,1597,"19 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Ntapuate,-12.642,40.2189,1,"Cabo Ligado","Local partner-Other","On 19 June 2020, members of an Islamist militia beheaded a civilian in Ntapuate (Quissanga, Cabo Delgado). The group fired gunshots in the air and destroyed an unknown number of houses.",1,1622068048,MOZ
8017183,508,MZM1598,1598,"19 June 2020",2020,1,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Chitunda,Xitaxi,-11.8081,40.0064,1,"Cabo Ligado","Local partner-Other","On 19 June 2020, Islamist militants attacked Xitaxi (Muidumbe, Cabo Delgado) and destroyed several houses and businesses. No fatalities/casualties were reported.",0,1622068048,MOZ
8017209,508,MZM1612,1612,"18 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Quiterajo,Ilala,-11.8814,40.4336,1,"Carta de Mocambique",National,"On 18 June 2020, two girls were abducted in Ilala (Macomia, Cabo Delgado) by suspected Islamist militants.",0,1622068048,MOZ
8017211,508,MZM1795,1795,"18 June 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado",Muidumbe,Chitunda,Xitaxi,-11.8081,40.0064,2,"Carta de Mocambique",National,"On 18 June 2020, members of the FDS forces killed 1 civilian and injured another near Xitaxi (Muidumbe, Cabo Delgado). Reason for killing not reported.",1,1622068048,MOZ
8017219,508,MZM1794,1794,"17 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,Tororo,-12.5951,40.1499,1,"Cabo Ligado","Local partner-Other","On 17 June 2020, members of an Islamist militia beheaded 4 people in Tororo (Quissanga, Cabo Delgado). The group also kidnapped a woman.",4,1622068048,MOZ
8017220,508,MZM1599,1599,"17 June 2020",2020,2,"Strategic developments","Looting/property destruction","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Macomia,-12.2467,40.1208,2,"Cabo Ligado","Local partner-Other","Around 17 June 2020 (week of), Islamist militants burned a boat carrying fresh water to and from Ilha Quilhanhune in Macomia district. No fatalities were reported.",0,1622068048,MOZ
8017222,508,MZM1596,1596,"17 June 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)","Women (Mozambique)",7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Macomia,Macomia,-12.2467,40.1208,2,"Cabo Ligado","Local partner-Other","On 17 June 2020, two young sisters (aged 13 and 15) were abducted by suspected Islamist militants in Ilala village of Macomia district (Cabo Delgado). No fatalities were reported.",0,1622068048,MOZ
8017231,508,MZM1595,1595,"17 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Chimbanga,-11.3795,40.2722,1,"Cabo Ligado; Carta de Mocambique","Local partner-Other","On 17 June 2020, members of an Islamist militia killed and mutilated 3 people (4 according to other sources) in Chimbanga (Mocimboa Da Praia). According to a source, they also kidnapped and assaulted a man, releasing him later.",3,1622068048,MOZ
8017241,508,MZM1594,1594,"16 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Quissanga,Quissanga,Koko,-12.3637,40.1628,1,"Cabo Ligado","Local partner-Other","On 16 June 2020, members of an Islamist militia killed a man in Koko (Mocimboa Da Praia) and burned houses.",1,1622068048,MOZ
8017264,508,MZM1593,1593,"15 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Pangane,-11.9986,40.538,1,"Cabo Ligado","Local partner-Other","On 15 June 2020, members of an Islamist militia killed 2 people in Pangane (Macomia, Cabo Delgado). The group also kidnapped a child and another adult.",2,1622068048,MOZ
8017283,508,MZM1793,1793,"14 June 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Mozambique (1990-)",,1,"Civilians (Mozambique)",,7,17,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Malinde,-11.1646,40.2437,1,"Cabo Ligado","Local partner-Other","On 14 June 2020, members of the FDS forces whipped civilians in Malinde (Mocimboa Da Praia, Cabo Delgado) and demanded money from them as they returned to the city after a clash between the troops and members of an Islamist militia (coded separately). The soldiers also looted houses in the town before the return of its residents. No report on injuries.",0,1622068048,MOZ
8017292,508,MZM1591,1591,"14 June 2020",2020,1,Battles,"Armed clash","Islamist Militia (Mozambique)",,3,"Military Forces of Mozambique (1990-)",,1,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",Malinde,-11.1646,40.2437,1,"Cabo Ligado; Carta de Mocambique","Local partner-Other","On 14 June 2020, members of the FDS forces clashed with members of an Islamist militia in Malinde (Mocimboa Da Praia, Cabo Delgado). The group had, moments before, killed between 3 to 4 civilians, and destroyed a number of houses. According to sources, the FDS forces killed more than 15 militiamen during the action. Fatalities coded as 18.",18,1622068048,MOZ
8017304,508,MZM1587,1587,"13 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Nacutuco,-12.0052,40.4594,1,"Cabo Ligado","Local partner-Other","On 13 June 2020, Islamist militants attacked Nacutuco (Macomia). No fatalities were reported.",0,1622068048,MOZ
8017305,508,MZM1590,1590,"13 June 2020",2020,1,"Violence against civilians",Attack,"Islamist Militia (Mozambique)",,3,"Civilians (Mozambique)",,7,37,"Eastern Africa",Mozambique,"Cabo Delgado",Macomia,Mucojo,Manica,-12.0897,40.4192,1,"Cabo Ligado","Local partner-Other","On 13 June 2020, Islamist militants attacked Manica (Macomia) for a third time. No fatalities were reported. Huts were burned down and people fled.",0,1622068048,MOZ
8017306,508,MZM1589,1589,"13 June 2020",2020,1,Battles,"Armed clash","Military Forces of Mozambique (1990-)","Dyck Advisory Group",1,"Islamist Militia (Mozambique)",,3,13,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,Chinda,-11.5813,40.0375,1,"Cabo Ligado","Local partner-Other","On 13 June 2020, the military forces of Mozambique supported by the helicopter gunships of the Dyck Advisory Group attacked Islamist militants in Chinda (Mocimboa Da Praia). No fatalities were reported.",0,1622068048,MOZ
